"giver","receiver","yearmonth","direct.cont","indirect.cont","hr.diff.m"
"D1144","D1135","Mar 2023",0,0,2302.06708313908
"D1144","D1136","Mar 2023",0,0,1205.40916924814
"D1144","D1138","Mar 2023",0,248,596.962500017393
"D1144","D1139","Mar 2023",0,0,2343.80994344303
"D1144","D1141","Mar 2023",26,3469,82.2889967901354
"D1144","D1143","Mar 2023",1,5,937.891345339708
"D1144","D1146","Mar 2023",24,2781,172.431816853221
"D1144","D1148","Mar 2023",0,2,1641.95167285582
"D1144","D1149","Mar 2023",0,0,1929.23396329993
"D1144","D1150","Mar 2023",0,0,1854.71580645463
"D1144","D1151","Mar 2023",0,0,1649.63562240307
"D1144","D1155","Mar 2023",0,1,1667.77339744238
"D1144","D1156","Mar 2023",0,0,1826.55171369391
"D1144","D1158","Mar 2023",0,0,2575.28034804938
"D1144","D1160","Mar 2023",21,2636,179.572232252268
"D1144","D1161","Mar 2023",0,0,2534.86862165277
"D1144","D1162","Mar 2023",0,0,2838.58781483777
"D1144","D1164","Mar 2023",0,0,2184.87691044269
"D1146","D1077","Mar 2023",5,1264,257.345087709404
"D1146","D1094","Mar 2023",0,0,2438.42217340056
"D1146","D1095","Mar 2023",0,0,2188.21786070312
"D1146","D1119","Mar 2023",0,1,1806.68908352352
"D1146","D1120","Mar 2023",0,0,1778.32047479164
"D1146","D1123","Mar 2023",0,0,1751.28839687103
"D1146","D1126","Mar 2023",0,0,1588.48526097531
"D1146","D1127","Mar 2023",0,0,1930.57102371429
"D1146","D1128","Mar 2023",0,0,1818.69988827069
"D1146","D1131","Mar 2023",13,1167,249.023786503338
"D1146","D1132","Mar 2023",0,0,1960.94172949084
"D1146","D1134","Mar 2023",0,0,1692.52896170074
"D1146","D1135","Mar 2023",0,0,2240.29081636107
"D1146","D1136","Mar 2023",0,0,1039.87433869878
"D1146","D1138","Mar 2023",0,755,425.055260582196
"D1146","D1139","Mar 2023",0,0,2281.81206655898
"D1146","D1141","Mar 2023",20,2486,249.004994108656
"D1146","D1143","Mar 2023",0,1,920.966939557756
"D1146","D1144","Mar 2023",24,2408,172.431816853221
"D1146","D1148","Mar 2023",0,0,1582.8405788948
"D1146","D1149","Mar 2023",0,0,1802.48611008979
"D1146","D1150","Mar 2023",0,0,1745.52141441055
"D1146","D1151","Mar 2023",0,0,1480.97292457906
"D1146","D1155","Mar 2023",0,0,1609.98391170368
"D1146","D1156","Mar 2023",0,0,1716.66887639073
"D1146","D1158","Mar 2023",0,0,2415.65426711225
"D1146","D1160","Mar 2023",669,7199,11.938240570179
"D1146","D1161","Mar 2023",0,0,2363.34313671229
"D1146","D1162","Mar 2023",0,0,2666.1746326093
"D1146","D1164","Mar 2023",0,1,2016.51408920049
"D1148","D1077","Mar 2023",0,0,1715.27872091258
"D1148","D1094","Mar 2023",0,0,3049.95979289657
"D1148","D1095","Mar 2023",0,0,2794.986919673
"D1148","D1119","Mar 2023",0,0,2496.92626700544
"D1148","D1120","Mar 2023",0,0,2988.48815949308
"D1148","D1123","Mar 2023",0,0,3255.2495086907
"D1148","D1126","Mar 2023",0,0,3038.18446439413
"D1148","D1127","Mar 2023",0,0,2805.2210224508
"D1148","D1128","Mar 2023",0,0,2935.33892923035
"D1148","D1131","Mar 2023",0,0,1713.63835568116
"D1148","D1132","Mar 2023",0,0,2179.16864995178
"D1148","D1134","Mar 2023",0,0,1937.14147609826
"D1148","D1135","Mar 2023",0,13,660.125909353199
"D1148","D1136","Mar 2023",0,0,1899.90674727246
"D1148","D1138","Mar 2023",0,1,1473.90352223376
"D1148","D1139","Mar 2023",0,16,701.877419763484
"D1148","D1141","Mar 2023",0,0,1639.51667447048
"D1148","D1143","Mar 2023",0,0,2476.85762723131
"D1148","D1144","Mar 2023",0,0,1641.95167285582
"D1148","D1146","Mar 2023",0,0,1582.8405788948
"D1148","D1149","Mar 2023",0,0,2894.45229352681
"D1148","D1150","Mar 2023",0,0,2962.87873952752
"D1148","D1151","Mar 2023",0,0,2081.7425634884
"D1148","D1155","Mar 2023",259,6749,29.6379273150908
"D1148","D1156","Mar 2023",0,0,2933.36005677865
"D1148","D1158","Mar 2023",0,0,3019.73997696742
"D1148","D1160","Mar 2023",0,0,1571.49221819361
"D1148","D1161","Mar 2023",0,0,2267.14369592221
"D1148","D1162","Mar 2023",0,0,2692.36248554559
"D1148","D1164","Mar 2023",0,0,2471.75099289083
"D1149","D1077","Mar 2023",0,0,1545.14558602493
"D1149","D1094","Mar 2023",0,0,995.319241936884
"D1149","D1095","Mar 2023",0,134,883.341785942667
"D1149","D1119","Mar 2023",0,243,710.54424855645
"D1149","D1120","Mar 2023",26,2678,252.625009841237
"D1149","D1123","Mar 2023",0,0,1146.85045872705
"D1149","D1126","Mar 2023",0,18,882.403417604789
"D1149","D1127","Mar 2023",2,2201,405.501051661231
"D1149","D1128","Mar 2023",164,5655,58.0225326324974
"D1149","D1131","Mar 2023",0,0,1553.47564588293
"D1149","D1132","Mar 2023",0,2,1366.7210339265
"D1149","D1134","Mar 2023",0,28,1339.7531479277
"D1149","D1135","Mar 2023",0,0,3428.28292648126
"D1149","D1136","Mar 2023",0,0,994.674268171328
"D1149","D1138","Mar 2023",0,0,1562.32873742656
"D1149","D1139","Mar 2023",0,0,3462.70475713481
"D1149","D1141","Mar 2023",0,0,2008.87141337235
"D1149","D1143","Mar 2023",0,0,1325.38121544426
"D1149","D1144","Mar 2023",0,0,1929.23396329993
"D1149","D1146","Mar 2023",0,0,1802.48611008979
"D1149","D1148","Mar 2023",0,0,2894.45229352681
"D1149","D1150","Mar 2023",52,2524,264.536505616419
"D1149","D1151","Mar 2023",0,245,952.173367861171
"D1149","D1155","Mar 2023",0,0,2923.67218318582
"D1149","D1156","Mar 2023",21,2466,262.351295180214
"D1149","D1158","Mar 2023",0,1,991.845340609116
"D1149","D1160","Mar 2023",0,0,1804.46477035168
"D1149","D1161","Mar 2023",0,0,1851.15981382328
"D1149","D1162","Mar 2023",0,1,1844.53835842964
"D1149","D1164","Mar 2023",0,0,1057.65932975714
"D1150","D1077","Mar 2023",0,0,1491.6198173359
"D1150","D1094","Mar 2023",0,3,1255.41886678798
"D1150","D1095","Mar 2023",0,72,1147.6373421944
"D1150","D1119","Mar 2023",0,189,952.892963882659
"D1150","D1120","Mar 2023",178,3557,34.0528549111375
"D1150","D1123","Mar 2023",0,116,883.446866423009
"D1150","D1126","Mar 2023",1,358,625.594521857781
"D1150","D1127","Mar 2023",0,610,669.610494075074
"D1150","D1128","Mar 2023",63,3294,217.463228451896
"D1150","D1131","Mar 2023",0,0,1499.18377376509
"D1150","D1132","Mar 2023",0,0,1598.19263951872
"D1150","D1134","Mar 2023",0,18,1542.7060384355
"D1150","D1135","Mar 2023",0,0,3525.59993249288
"D1150","D1136","Mar 2023",0,4,1079.96963849208
"D1150","D1138","Mar 2023",0,0,1563.59310424698
"D1150","D1139","Mar 2023",0,0,3561.60016290178
"D1150","D1141","Mar 2023",0,0,1930.95383306104
"D1150","D1143","Mar 2023",0,0,1149.48078793233
"D1150","D1144","Mar 2023",0,0,1854.71580645463
"D1150","D1146","Mar 2023",0,0,1745.52141441055
"D1150","D1148","Mar 2023",0,0,2962.87873952752
"D1150","D1149","Mar 2023",52,3146,264.536505616419
"D1150","D1151","Mar 2023",0,299,1136.04423624883
"D1150","D1155","Mar 2023",0,0,2992.41872737624
"D1150","D1156","Mar 2023",186,4098,29.9834683934084
"D1150","D1158","Mar 2023",0,4,1253.17185161217
"D1150","D1160","Mar 2023",0,0,1749.18902170099
"D1150","D1161","Mar 2023",0,0,2092.17331363797
"D1150","D1162","Mar 2023",0,0,2103.46466253952
"D1150","D1164","Mar 2023",0,0,1307.91818661572
"D1151","D1077","Mar 2023",0,2,1268.75591414426
"D1151","D1094","Mar 2023",0,0,1022.01201122212
"D1151","D1095","Mar 2023",3,1419,758.770742211396
"D1151","D1119","Mar 2023",14,3714,417.000022679398
"D1151","D1120","Mar 2023",0,232,1146.45247824526
"D1151","D1123","Mar 2023",0,0,1854.73898923804
"D1151","D1126","Mar 2023",0,0,1563.9090211999
"D1151","D1127","Mar 2023",0,2272,739.581436601672
"D1151","D1128","Mar 2023",0,19,1007.04644125521
"D1151","D1131","Mar 2023",0,2,1277.66951062497
"D1151","D1132","Mar 2023",0,163,572.211750949836
"D1151","D1134","Mar 2023",1,1463,418.727193422943
"D1151","D1135","Mar 2023",0,0,2547.00818202613
"D1151","D1136","Mar 2023",0,8,453.499125497497
"D1151","D1138","Mar 2023",0,0,1084.62870596082
"D1151","D1139","Mar 2023",0,0,2578.34496862003
"D1151","D1141","Mar 2023",0,0,1729.36739828856
"D1151","D1143","Mar 2023",0,0,1558.3238874017
"D1151","D1144","Mar 2023",0,0,1649.63562240307
"D1151","D1146","Mar 2023",0,0,1480.97292457906
"D1151","D1148","Mar 2023",0,0,2081.7425634884
"D1151","D1149","Mar 2023",0,416,952.173367861171
"D1151","D1150","Mar 2023",0,244,1136.04423624883
"D1151","D1155","Mar 2023",0,0,2109.38649001047
"D1151","D1156","Mar 2023",2,480,1113.80790380825
"D1151","D1158","Mar 2023",0,1,994.506876687664
"D1151","D1160","Mar 2023",0,0,1476.44852251789
"D1151","D1161","Mar 2023",0,0,1072.67001991295
"D1151","D1162","Mar 2023",0,0,1253.7140350188
"D1151","D1164","Mar 2023",0,303,535.624712120278
"D1155","D1077","Mar 2023",0,0,1743.75771529824
"D1155","D1094","Mar 2023",0,0,3075.98238409041
"D1155","D1095","Mar 2023",0,0,2821.32451783584
"D1155","D1119","Mar 2023",0,0,2524.38026625014
"D1155","D1120","Mar 2023",0,0,3018.0092366555
"D1155","D1123","Mar 2023",0,0,3284.37248589573
"D1155","D1126","Mar 2023",0,0,3067.59101548441
"D1155","D1127","Mar 2023",0,0,2833.47901888498
"D1155","D1128","Mar 2023",0,0,2964.62559094973
"D1155","D1131","Mar 2023",0,1,1742.07420145926
"D1155","D1132","Mar 2023",0,0,2203.06496164489
"D1155","D1134","Mar 2023",0,0,1962.19875947379
"D1155","D1135","Mar 2023",0,47,634.640498304616
"D1155","D1136","Mar 2023",0,0,1929.16166053194
"D1155","D1138","Mar 2023",0,1,1503.22739857734
"D1155","D1139","Mar 2023",0,53,676.414421497176
"D1155","D1141","Mar 2023",0,0,1664.58305687445
"D1155","D1143","Mar 2023",0,0,2505.14162490479
"D1155","D1144","Mar 2023",0,0,1667.77339744238
"D1155","D1146","Mar 2023",0,0,1609.98391170368
"D1155","D1148","Mar 2023",259,6937,29.6379273150908
"D1155","D1149","Mar 2023",0,0,2923.67218318582
"D1155","D1150","Mar 2023",0,0,2992.41872737624
"D1155","D1151","Mar 2023",0,0,2109.38649001047
"D1155","D1156","Mar 2023",0,0,2962.90428065602
"D1155","D1158","Mar 2023",0,0,3045.73529518954
"D1155","D1160","Mar 2023",0,0,1598.66352256112
"D1155","D1161","Mar 2023",0,0,2286.53030852102
"D1155","D1162","Mar 2023",0,0,2712.27389797236
"D1155","D1164","Mar 2023",0,0,2497.31579682006
"D1156","D1077","Mar 2023",0,0,1462.56604649466
"D1156","D1094","Mar 2023",0,2,1256.77935921878
"D1156","D1095","Mar 2023",0,86,1143.03405458653
"D1156","D1119","Mar 2023",0,399,939.360630061509
"D1156","D1120","Mar 2023",94,3133,61.6574001477632
"D1156","D1123","Mar 2023",0,82,884.677107200228
"D1156","D1126","Mar 2023",0,352,621.55024691659
"D1156","D1127","Mar 2023",0,831,665.08081998801
"D1156","D1128","Mar 2023",44,3438,219.874792217963
"D1156","D1131","Mar 2023",0,0,1470.15592260858
"D1156","D1132","Mar 2023",0,1,1581.62392993916
"D1156","D1134","Mar 2023",0,37,1522.00799404266
"D1156","D1135","Mar 2023",0,0,3496.81283360506
"D1156","D1136","Mar 2023",0,8,1051.5244137714
"D1156","D1138","Mar 2023",0,0,1533.63424030293
"D1156","D1139","Mar 2023",0,0,3532.86384169127
"D1156","D1141","Mar 2023",0,0,1902.96193648385
"D1156","D1143","Mar 2023",0,0,1128.23472169649
"D1156","D1144","Mar 2023",0,0,1826.55171369391
"D1156","D1146","Mar 2023",0,0,1716.66887639073
"D1156","D1148","Mar 2023",0,0,2933.36005677865
"D1156","D1149","Mar 2023",21,2923,262.351295180214
"D1156","D1150","Mar 2023",186,3348,29.9834683934084
"D1156","D1151","Mar 2023",2,532,1113.80790380825
"D1156","D1155","Mar 2023",0,0,2962.90428065602
"D1156","D1158","Mar 2023",0,7,1253.7995699535
"D1156","D1160","Mar 2023",0,0,1720.28358508396
"D1156","D1161","Mar 2023",0,0,2077.23790725255
"D1156","D1162","Mar 2023",0,1,2094.15127896812
"D1156","D1164","Mar 2023",0,4,1295.83949681733
"D1158","D1077","Mar 2023",0,0,2177.74523640696
"D1158","D1094","Mar 2023",177,5475,30.794175071904
"D1158","D1095","Mar 2023",3,1535,235.776020928865
"D1158","D1119","Mar 2023",0,309,610.470054794889
"D1158","D1120","Mar 2023",0,2,1235.50904018112
"D1158","D1123","Mar 2023",0,0,2136.33539281705
"D1158","D1126","Mar 2023",0,0,1874.06838540443
"D1158","D1127","Mar 2023",0,222,607.047721445224
"D1158","D1128","Mar 2023",0,1,1035.70977510518
"D1158","D1131","Mar 2023",0,0,2186.90379653301
"D1158","D1132","Mar 2023",0,5,907.671921843814
"D1158","D1134","Mar 2023",0,57,1093.64002330395
"D1158","D1135","Mar 2023",0,0,3408.15433271501
"D1158","D1136","Mar 2023",0,0,1383.98110460953
"D1158","D1138","Mar 2023",0,0,2051.24645986716
"D1158","D1139","Mar 2023",0,0,3434.3752048744
"D1158","D1141","Mar 2023",0,0,2657.3181124535
"D1158","D1143","Mar 2023",0,0,2219.02658372732
"D1158","D1144","Mar 2023",0,0,2575.28034804938
"D1158","D1146","Mar 2023",0,0,2415.65426711225
"D1158","D1148","Mar 2023",0,0,3019.73997696742
"D1158","D1149","Mar 2023",0,1,991.845340609116
"D1158","D1150","Mar 2023",0,1,1253.17185161217
"D1158","D1151","Mar 2023",0,35,994.506876687664
"D1158","D1155","Mar 2023",0,0,3045.73529518954
"D1158","D1156","Mar 2023",0,0,1253.7995699535
"D1158","D1160","Mar 2023",0,0,2413.16378370885
"D1158","D1161","Mar 2023",0,0,1200.41907653088
"D1158","D1162","Mar 2023",0,18,1005.09041324362
"D1158","D1164","Mar 2023",0,149,554.135762453381
"D1160","D1077","Mar 2023",4,1253,259.488301550276
"D1160","D1094","Mar 2023",0,0,2436.03131075064
"D1160","D1095","Mar 2023",0,0,2185.41541514183
"D1160","D1119","Mar 2023",0,2,1803.96903247763
"D1160","D1120","Mar 2023",0,0,1781.92837600218
"D1160","D1123","Mar 2023",0,0,1760.03442060519
"D1160","D1126","Mar 2023",0,0,1595.97001440942
"D1160","D1127","Mar 2023",0,0,1930.09027341959
"D1160","D1128","Mar 2023",0,0,1821.03927028077
"D1160","D1131","Mar 2023",6,1245,251.352298268181
"D1160","D1132","Mar 2023",0,0,1954.46996230896
"D1160","D1134","Mar 2023",0,0,1685.60902990282
"D1160","D1135","Mar 2023",0,0,2228.82982580875
"D1160","D1136","Mar 2023",0,0,1036.3230067116
"D1160","D1138","Mar 2023",1,700,417.407056172482
"D1160","D1139","Mar 2023",0,0,2270.34421443154
"D1160","D1141","Mar 2023",20,1979,254.61470634591
"D1160","D1143","Mar 2023",0,4,930.715114349524
"D1160","D1144","Mar 2023",21,2121,179.572232252268
"D1160","D1146","Mar 2023",669,7565,11.938240570179
"D1160","D1148","Mar 2023",0,2,1571.49221819361
"D1160","D1149","Mar 2023",0,0,1804.46477035168
"D1160","D1150","Mar 2023",0,0,1749.18902170099
"D1160","D1151","Mar 2023",0,0,1476.44852251789
"D1160","D1155","Mar 2023",0,0,1598.66352256112
"D1160","D1156","Mar 2023",0,0,1720.28358508396
"D1160","D1158","Mar 2023",0,0,2413.16378370885
"D1160","D1161","Mar 2023",0,0,2355.48902489122
"D1160","D1162","Mar 2023",0,0,2659.46677451093
"D1160","D1164","Mar 2023",0,1,2012.03930692584
"D1161","D1077","Mar 2023",0,0,2207.80369301178
"D1161","D1094","Mar 2023",0,0,1227.0572989535
"D1161","D1095","Mar 2023",0,6,1095.89646121051
"D1161","D1119","Mar 2023",0,2,1141.07521348465
"D1161","D1120","Mar 2023",0,0,2091.75780643656
"D1161","D1123","Mar 2023",0,0,2897.48947767258
"D1161","D1126","Mar 2023",0,0,2606.31501018458
"D1161","D1127","Mar 2023",0,0,1482.31430945833
"D1161","D1128","Mar 2023",0,0,1908.88029974601
"D1161","D1131","Mar 2023",0,0,2215.64615258513
"D1161","D1132","Mar 2023",0,310,508.35628639149
"D1161","D1134","Mar 2023",0,300,699.264513234574
"D1161","D1135","Mar 2023",0,0,2474.48889305639
"D1161","D1136","Mar 2023",0,1,1470.9294801101
"D1161","D1138","Mar 2023",0,0,1938.33687452963
"D1161","D1139","Mar 2023",0,0,2491.55812050027
"D1161","D1141","Mar 2023",0,0,2605.23481377232
"D1161","D1143","Mar 2023",0,0,2621.38308132265
"D1161","D1144","Mar 2023",0,0,2534.86862165277
"D1161","D1146","Mar 2023",0,0,2363.34313671229
"D1161","D1148","Mar 2023",0,0,2267.14369592221
"D1161","D1149","Mar 2023",0,0,1851.15981382328
"D1161","D1150","Mar 2023",0,0,2092.17331363797
"D1161","D1151","Mar 2023",0,0,1072.67001991295
"D1161","D1155","Mar 2023",0,0,2286.53030852102
"D1161","D1156","Mar 2023",0,0,2077.23790725255
"D1161","D1158","Mar 2023",0,0,1200.41907653088
"D1161","D1160","Mar 2023",0,0,2355.48902489122
"D1161","D1162","Mar 2023",1,804,429.511518938419
"D1161","D1164","Mar 2023",0,10,802.364957483692
"D1162","D1077","Mar 2023",0,1,2485.25808236797
"D1162","D1094","Mar 2023",0,37,1024.93920153258
"D1162","D1095","Mar 2023",0,27,985.854479042643
"D1162","D1119","Mar 2023",2,26,1172.53450591418
"D1162","D1120","Mar 2023",0,1,2096.11774747054
"D1162","D1123","Mar 2023",0,0,2959.26544760589
"D1162","D1126","Mar 2023",0,0,2673.6261349941
"D1162","D1127","Mar 2023",0,9,1444.66837021777
"D1162","D1128","Mar 2023",0,1,1899.40146904596
"D1162","D1131","Mar 2023",0,1,2493.68307116664
"D1162","D1132","Mar 2023",0,115,707.192822616571
"D1162","D1134","Mar 2023",0,97,974.834688751098
"D1162","D1135","Mar 2023",0,0,2901.74346423133
"D1162","D1136","Mar 2023",0,0,1696.44977361482
"D1162","D1138","Mar 2023",0,0,2244.04536019306
"D1162","D1139","Mar 2023",0,0,2918.14317683691
"D1162","D1141","Mar 2023",0,0,2913.24600484061
"D1162","D1143","Mar 2023",0,116,2802.76085234532
"D1162","D1144","Mar 2023",0,0,2838.58781483777
"D1162","D1146","Mar 2023",0,0,2666.1746326093
"D1162","D1148","Mar 2023",0,0,2692.36248554559
"D1162","D1149","Mar 2023",0,7,1844.53835842964
"D1162","D1150","Mar 2023",0,0,2103.46466253952
"D1162","D1151","Mar 2023",0,1,1253.7140350188
"D1162","D1155","Mar 2023",0,0,2712.27389797236
"D1162","D1156","Mar 2023",0,0,2094.15127896812
"D1162","D1158","Mar 2023",0,29,1005.09041324362
"D1162","D1160","Mar 2023",0,0,2659.46677451093
"D1162","D1161","Mar 2023",1,888,429.511518938419
"D1162","D1164","Mar 2023",0,163,813.499367939325
"D1164","D1077","Mar 2023",0,1,1801.35171015499
"D1164","D1094","Mar 2023",0,65,584.878058612816
"D1164","D1095","Mar 2023",2,1205,353.711496849659
"D1164","D1119","Mar 2023",0,958,360.721342316439
"D1164","D1120","Mar 2023",0,7,1304.18304006808
"D1164","D1123","Mar 2023",0,0,2149.11920291284
"D1164","D1126","Mar 2023",0,0,1862.00247491861
"D1164","D1127","Mar 2023",0,71,680.044526186477
"D1164","D1128","Mar 2023",0,0,1114.70511040428
"D1164","D1131","Mar 2023",0,1,1810.33763409392
"D1164","D1132","Mar 2023",1,1038,378.469673782629
"D1164","D1134","Mar 2023",0,765,539.753375633574
"D1164","D1135","Mar 2023",0,0,2854.3530775193
"D1164","D1136","Mar 2023",0,74,983.385034457065
"D1164","D1138","Mar 2023",0,7,1618.43842980907
"D1164","D1139","Mar 2023",0,0,2880.80296270275
"D1164","D1141","Mar 2023",0,0,2264.78922787611
"D1164","D1143","Mar 2023",0,0,2014.92439321436
"D1164","D1144","Mar 2023",0,2,2184.87691044269
"D1164","D1146","Mar 2023",0,2,2016.51408920049
"D1164","D1148","Mar 2023",0,0,2471.75099289083
"D1164","D1149","Mar 2023",0,0,1057.65932975714
"D1164","D1150","Mar 2023",0,0,1307.91818661572
"D1164","D1151","Mar 2023",0,659,535.624712120278
"D1164","D1155","Mar 2023",0,0,2497.31579682006
"D1164","D1156","Mar 2023",0,1,1295.83949681733
"D1164","D1158","Mar 2023",0,160,554.135762453381
"D1164","D1160","Mar 2023",0,4,2012.03930692584
"D1164","D1161","Mar 2023",0,10,802.364957483692
"D1164","D1162","Mar 2023",0,97,813.499367939325
"D1009","D1119","Mar 2024",0,61,668.236915437462
"D1009","D1128","Mar 2024",0,0,1434.73337219311
"D1009","D1135","Mar 2024",0,0,2458.38066518076
"D1009","D1139","Mar 2024",0,0,2475.12684367074
"D1009","D1148","Mar 2024",0,0,2221.07075720687
"D1009","D1149","Mar 2024",0,0,1439.73546673504
"D1009","D1227","Mar 2024",0,0,1068.49462425273
"D1009","D3003","Mar 2024",0,542,486.974279794588
"D1009","D3013","Mar 2024",0,0,1611.42238797526
"D1009","D3037","Mar 2024",0,0,1320.78545127848
"D1009","D3081","Mar 2024",0,0,1779.63899224919
"D1009","D3115","Mar 2024",0,0,969.586360953055
"D1009","D3117","Mar 2024",0,0,1082.77987353201
"D1009","D3119","Mar 2024",0,10,1190.914384402
"D1009","D3125","Mar 2024",0,11,873.495993762574
"D1009","D3127","Mar 2024",0,0,1810.35375356745
"D1009","D3129","Mar 2024",0,0,2179.22370424543
"D1009","D3131","Mar 2024",0,0,541.547195138779
"D1009","D3137","Mar 2024",0,0,1110.32989563542
"D1009","D3143","Mar 2024",363,10665,5.20446738955015
"D1009","D3145","Mar 2024",0,0,1083.86629605753
"D1009","D3147","Mar 2024",0,0,1501.28832869939
"D1009","D3153","Mar 2024",260,11523,28.3683435335028
"D1009","D3155","Mar 2024",0,0,1551.26216621384
"D1009","D3161","Mar 2024",0,0,1437.11721731081
"D1009","D3165","Mar 2024",0,958,362.776176400094
"D1009","D3171","Mar 2024",0,0,2164.20751847403
"D1009","D3183","Mar 2024",0,0,1075.46454505457
"D1009","D3211","Mar 2024",0,0,1551.26216621384
"D1009","D3213","Mar 2024",0,0,1997.58069201103
